Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
710,-6,6,-2,40
711,-2,2,-9,69
712,-10,17,-28,104
713,-10,21,-35,130
714,-8,34,-60,158
715,-15,28,-48,149
716,-15,32,-48,135
717,-5,19,-30,109
718,-5,22,-41,88
719,2,10,-26,67
720,-5,2,-8,47
721,-2,4,-13,34
722,-8,9,-6,33
723,3,-11,9,14
724,0,0,-10,24
725,-1,0,-8,21
726,-6,9,-22,20
727,-7,8,-8,15
728,0,-4,-1,10
729,-10,20,-31,25
730,8,-6,-8,16
731,3,0,-9,17
732,-9,15,-9,16
733,-12,14,-14,18
734,5,6,-12,14
735,-5,0,0,13
736,-4,10,-8,8
737,7,-8,4,17
738,3,-1,0,15
739,0,0,0,10
740,0,-3,2,18
741,7,-8,2,15
742,0,-2,-3,20
743,-1,5,-1,15
744,4,-13,6,18
745,-1,3,-9,20
746,3,4,-5,13
747,4,-10,9,15
748,-1,0,-2,19
749,1,10,-19,27
750,2,11,-21,23
751,-8,11,0,12
752,0,9,-11,13
753,0,-5,5,8
754,0,6,-5,14
755,1,3,4,9
756,5,-5,2,16
757,2,-8,11,6
758,7,8,-15,14
759,4,14,-15,11
760,2,0,1,7
761,4,-4,7,5
762,2,15,-25,18
763,8,-11,13,10
764,6,5,0,11
765,0,12,-5,11
766,12,-4,0,12
767,6,-8,11,2
768,11,-2,-2,9
769,3,-3,0,5
770,-1,-7,14,9
771,3,-6,8,13
772,0,-7,8,10
773,7,-2,0,11
774,-1,1,-5,10
775,3,-2,4,9
776,2,0,0,10
777,0,0,-1,5
778,0,4,-3,9
779,-4,18,-24,17
780,-4,1,3,8
781,9,0,0,13
782,6,-6,12,12
783,5,-2,5,9
784,10,-9,14,0
785,11,-17,10,7
786,8,-2,0,9
787,23,-14,4,13
788,9,2,5,3
789,8,1,4,7
790,9,4,-8,10
791,4,2,-5,12
792,10,-7,10,8
793,32,-9,2,11
794,16,18,-12,16
795,36,0,7,10
796,26,32,-19,18
797,38,26,-9,14
798,35,29,-8,6
799,46,2,31,2
800,53,11,0,11
801,46,20,0,13
802,49,8,11,4
803,48,8,-3,14
804,48,11,-5,10
805,34,9,6,2
806,25,21,-17,11
807,27,0,1,7
808,17,5,2,3
809,18,7,-10,13
810,10,18,-17,15
811,11,21,-6,9
812,14,23,-16,16
813,39,13,-3,9
814,51,6,3,8
815,54,20,-4,7
816,70,38,-15,13
817,110,14,12,10
818,124,34,0,14
819,147,21,21,3
820,157,44,0,6
821,169,56,0,13
822,185,41,17,5
823,192,36,3,12
824,171,41,5,9
825,161,33,-4,8
826,127,43,-20,23
827,102,31,-6,16
828,66,31,-14,13
829,53,11,-2,9
830,29,22,-7,13
831,42,11,-3,7
832,35,8,-3,7
833,41,11,1,12
834,55,17,0,7
835,64,33,-16,13
836,89,25,5,7
837,118,27,5,6
838,179,32,3,13
839,220,62,-5,13
840,291,59,-2,12
841,361,59,16,0
842,404,68,9,9
843,418,82,-5,13
844,443,87,-4,6
845,474,63,1,13
846,448,81,-14,14
847,422,95,-10,9
848,423,47,24,3
849,394,63,-4,18
850,381,51,14,6
851,353,53,-15,14
852,343,64,-13,10
853,331,35,11,7
854,313,60,3,7
855,321,59,-23,17
856,325,44,17,1
857,316,36,14,11
858,298,53,7,7
859,258,44,1,7
860,196,34,2,9
861,135,27,14,8
862,112,13,12,6
863,86,29,-8,12
864,78,41,-18,18
865,100,17,-4,8
866,83,50,-10,13
867,102,45,-6,9
868,127,49,-13,20
869,171,37,2,14
870,217,52,-3,9
871,280,50,16,3
872,351,80,4,7
873,476,68,15,4
874,609,92,-1,15
875,743,99,8,9
876,848,98,21,2
877,848,105,12,9
878,795,122,19,0
879,714,88,27,2
880,660,93,22,-1
881,667,91,8,3
882,720,107,5,5
883,833,102,17,-2
884,860,102,13,4
885,861,139,-13,14
886,855,144,8,5
887,887,127,5,6
888,946,133,8,-3
889,1074,123,12,-1
890,1167,164,-15,9
891,1217,154,5,0
892,1233,170,-15,6
893,1165,148,-6,16
894,1051,159,-16,9
895,899,146,-21,17
896,723,143,-10,14
897,613,96,7,5
898,510,99,7,5
899,396,104,-6,14
900,345,100,-17,9
901,315,54,17,7
902,274,63,4,4
903,242,77,-9,6
904,230,53,-11,20
905,228,53,3,8
906,235,32,-1,8
907,225,37,7,9
908,223,36,-5,8
909,235,28,8,5
910,206,58,-11,8
911,224,24,12,6
912,211,51,-17,20
913,224,25,15,-1
914,233,32,-1,9
915,248,27,-5,8
916,256,44,-17,11
917,301,29,8,-3
918,376,37,-4,6
919,440,27,18,2
920,568,37,5,6
921,735,36,10,6
922,857,53,-1,7
923,1002,59,5,2
924,1132,95,-22,12
925,1275,95,-1,-2
926,1399,95,-6,3
927,1490,110,-4,0
928,1587,99,-7,6
929,1640,103,-11,17
930,1639,137,-6,7
931,1671,110,3,11
932,1680,145,-8,8
933,1637,132,1,10
934,1584,133,10,10
935,1539,138,13,6
936,1497,138,0,5
937,1392,174,-1,2
938,1351,156,-16,18
939,1280,137,10,7
940,1195,133,10,-2
941,1144,134,4,11
942,1068,136,-2,3
943,1011,101,8,12
944,917,157,-24,19
945,876,121,1,10
946,811,120,-7,9
947,741,128,-3,9
948,701,103,0,16
949,629,115,2,14
950,584,130,-11,12
951,552,106,-9,19
952,505,104,-2,13
953,481,94,5,14
954,444,94,2,10
955,407,99,-6,14
956,405,78,2,7
957,366,84,-9,18
958,356,72,9,10
959,355,66,1,7
960,369,45,18,6
961,354,81,-5,12
962,370,54,16,10
963,387,67,9,6
964,378,80,-15,14
965,408,60,6,5
966,459,52,-1,13
967,482,63,-2,10
968,502,67,-6,15
969,546,63,10,6
970,579,65,-12,14
971,625,63,-7,16
972,614,80,-3,17
973,656,71,-1,10
974,696,63,0,16
975,699,70,4,15
976,738,53,7,18
977,740,67,8,9
978,769,67,3,14
979,774,83,-3,15
980,791,78,-8,13
981,818,63,10,8
982,808,64,27,5
983,807,79,-4,20
984,815,75,8,17
985,869,62,16,28
986,978,86,12,49
987,1485,103,10,63
988,3136,139,2,51
989,6069,464,-1,42
990,5978,992,2,14
991,2605,570,28,18
992,1620,364,-1,17
993,1296,300,-13,19
994,1282,197,18,16
995,1374,174,17,14
996,1622,179,12,7
997,2182,188,3,15
998,3711,282,-6,3
999,6193,441,12,0
1000,7425,770,20,-4
1001,5817,763,62,-18
1002,3221,609,15,12
1003,1721,393,11,5
1004,1244,248,27,10
1005,1220,231,8,17
1006,1562,258,20,8
1007,2332,320,42,3
1008,3571,414,28,4
1009,4847,528,44,-3
1010,5509,654,26,-11
1011,5284,653,14,-11
1012,4242,576,26,-4
1013,2892,477,-1,7
1014,2001,352,14,8
1015,1699,400,1,9
1016,2108,573,37,-3
1017,3007,1025,32,-10
1018,4068,1600,37,-11
1019,4665,2110,69,-28
1020,4666,2236,100,-35
1021,4118,2026,79,-32
1022,3350,1514,52,-9
1023,2700,1081,30,-3
1024,2457,681,23,0
1025,2271,478,16,6
1026,2055,421,0,10
1027,1859,344,2,10
1028,1693,305,-1,20
1029,1614,250,32,2
1030,1533,260,11,13
1031,1489,282,10,0
1032,1442,255,6,5
1033,1431,233,20,1
1034,1507,213,21,5
1035,1619,195,23,10
1036,1691,222,3,5
1037,1651,221,6,6
1038,1536,182,22,6
1039,1274,192,2,13
1040,1032,160,2,8
1041,803,130,-4,19
1042,650,112,-2,18
1043,553,109,-6,11
1044,542,82,5,10
1045,521,77,13,8
1046,519,66,21,7
1047,503,109,-6,16
1048,545,91,-3,10
1049,580,83,-2,17
1050,627,93,0,13
1051,718,74,11,4
1052,773,85,0,14
1053,826,100,0,25
1054,847,118,-5,16
1055,850,121,-15,28
1056,830,115,7,25
1057,799,113,-2,28
1058,749,132,-9,28
1059,723,145,-10,28
1060,721,135,-2,22
1061,730,129,14,19
1062,788,111,24,13
1063,838,110,-1,22
1064,947,97,-2,23
1065,1148,116,-2,19
1066,1493,80,3,19
1067,1851,75,15,17
1068,2202,88,3,21
1069,2470,96,1,21
1070,2513,102,24,22
1071,2413,143,24,32
1072,2249,198,30,39
1073,2138,271,38,43
1074,2117,341,48,55
1075,2187,353,75,64
1076,2216,403,77,64
1077,2240,372,83,55
1078,2235,337,114,33
1079,2132,379,63,42
1080,2081,351,71,51
1081,2105,368,59,59
1082,2187,343,70,43
1083,2267,389,64,62
1084,2410,392,34,69
1085,2490,409,52,71
1086,2574,457,29,71
1087,2638,437,44,84
1088,2683,471,41,87
1089,2702,462,42,87
1090,2732,491,35,92
1091,2822,447,54,98
1092,2838,456,32,110
1093,2970,410,48,105
1094,3106,448,34,124
1095,3252,492,5,127
1096,3488,466,14,113
1097,3649,482,21,111
1098,3879,482,-7,112
1099,4034,497,5,95
1100,4193,533,-38,114
1101,4410,522,-14,98
1102,4645,497,-5,109
1103,4998,505,16,114
1104,5535,557,-23,151
1105,6008,543,0,158
1106,6578,501,76,128
1107,7121,593,24,126
1108,7776,650,18,107
1109,8469,716,17,77
1110,9362,716,22,64
1111,10186,817,16,52
1112,11057,880,15,60
1113,11707,911,23,71
1114,12173,1031,-1,90
1115,12826,1077,0,143
1116,13954,1182,25,135
1117,16050,1353,33,140
1118,19513,1460,82,92
1119,23801,1772,40,63
1120,28788,1999,31,53
1121,31879,2944,307,-87
1122,32767,4322,670,-265
1123,32767,5116,1572,-523
1124,32731,6032,2306,-768
1125,32565,6244,3937,-1171
1126,32707,5331,7164,-1792
1127,32767,2234,12658,-2029
1128,32767,-903,17096,271
1129,32767,-1069,17085,6947
1130,32767,718,14335,15164
1131,32767,2008,11980,21665
